PropertyName,Address,Rent,Arrangement,Latitude,Longitude,URL
ソレーユ 東中野,東京都中野区東中野５,15,1LDK,35.7084721,139.689223,https://suumo.jp/?vos=op0014adwstw099000000zzz_01xmsyt111-xe_aud-381243375587:kwd-13279118830:cr-552805620393:sl-:adg-30983744560:dev-c:acc-6530195222:cam-385940440&gclsrc=aw.ds&gad=1&gclid=CjwKCAjwkeqkBhAnEiwA5U-uM0kvzgyzwIVH7Q3URI09yrGZ-p8iecUZxm4H9JavYt9NJaU9y137JEBoCtNEQAvD_BwE
カーサ・プルニア,東京都中野区上高田１,13.5,2LDK,35.7102195,139.676462,https://suumo.jp/?vos=op0014adwstw099000000zzz_01xmsyt111-xe_aud-381243375587:kwd-13279118830:cr-552805620393:sl-:adg-30983744560:dev-c:acc-6530195222:cam-385940440&gclsrc=aw.ds&gad=1&gclid=CjwKCAjwkeqkBhAnEiwA5U-uM0kvzgyzwIVH7Q3URI09yrGZ-p8iecUZxm4H9JavYt9NJaU9y138JEBoCtNEQAvD_BwE
東京メトロ東西線 落合駅 地下1地上3階建 築17年,東京都中野区東中野５,16.3,1LDK,35.7084721,139.689223,https://suumo.jp/?vos=op0014adwstw099000000zzz_01xmsyt111-xe_aud-381243375587:kwd-13279118830:cr-552805620393:sl-:adg-30983744560:dev-c:acc-6530195222:cam-385940440&gclsrc=aw.ds&gad=1&gclid=CjwKCAjwkeqkBhAnEiwA5U-uM0kvzgyzwIVH7Q3URI09yrGZ-p8iecUZxm4H9JavYt9NJaU9y139JEBoCtNEQAvD_BwE
東京メトロ東西線 落合駅 10階建 築9年,東京都中野区中野５,16.3,1LDK,35.7082862,139.6688067,https://suumo.jp/?vos=op0014adwstw099000000zzz_01xmsyt111-xe_aud-381243375587:kwd-13279118830:cr-552805620393:sl-:adg-30983744560:dev-c:acc-6530195222:cam-385940440&gclsrc=aw.ds&gad=1&gclid=CjwKCAjwkeqkBhAnEiwA5U-uM0kvzgyzwIVH7Q3URI09yrGZ-p8iecUZxm4H9JavYt9NJaU9y140JEBoCtNEQAvD_BwE
小滝台マンション（ＥＡＳＴ）,東京都中野区東中野５,14,1SLDK,35.7084721,139.689223,https://suumo.jp/?vos=op0014adwstw099000000zzz_01xmsyt111-xe_aud-381243375587:kwd-13279118830:cr-552805620393:sl-:adg-30983744560:dev-c:acc-6530195222:cam-385940440&gclsrc=aw.ds&gad=1&gclid=CjwKCAjwkeqkBhAnEiwA5U-uM0kvzgyzwIVH7Q3URI09yrGZ-p8iecUZxm4H9JavYt9NJaU9y141JEBoCtNEQAvD_BwE
東京メトロ東西線 落合駅 11階建 築14年,東京都中野区東中野４,14.8,1LDK,35.7092259,139.6853944,https://suumo.jp/?vos=op0014adwstw099000000zzz_01xmsyt111-xe_aud-381243375587:kwd-13279118830:cr-552805620393:sl-:adg-30983744560:dev-c:acc-6530195222:cam-385940440&gclsrc=aw.ds&gad=1&gclid=CjwKCAjwkeqkBhAnEiwA5U-uM0kvzgyzwIVH7Q3URI09yrGZ-p8iecUZxm4H9JavYt9NJaU9y142JEBoCtNEQAvD_BwE
ウェンゲン(上高田),東京都中野区上高田５,11.2,2DK,35.7170983,139.676462,https://suumo.jp/?vos=op0014adwstw099000000zzz_01xmsyt111-xe_aud-381243375587:kwd-13279118830:cr-552805620393:sl-:adg-30983744560:dev-c:acc-6530195222:cam-385940440&gclsrc=aw.ds&gad=1&gclid=CjwKCAjwkeqkBhAnEiwA5U-uM0kvzgyzwIVH7Q3URI09yrGZ-p8iecUZxm4H9JavYt9NJaU9y143JEBoCtNEQAvD_BwE
ウェンゲン(上高田),東京都中野区上高田５,11.2,2DK,35.7170983,139.676462,https://suumo.jp/?vos=op0014adwstw099000000zzz_01xmsyt111-xe_aud-381243375587:kwd-13279118830:cr-552805620393:sl-:adg-30983744560:dev-c:acc-6530195222:cam-385940440&gclsrc=aw.ds&gad=1&gclid=CjwKCAjwkeqkBhAnEiwA5U-uM0kvzgyzwIVH7Q3URI09yrGZ-p8iecUZxm4H9JavYt9NJaU9y144JEBoCtNEQAvD_BwE
ウェンゲン(上高田),東京都中野区上高田５,11.2,2DK,35.7170983,139.676462,https://suumo.jp/?vos=op0014adwstw099000000zzz_01xmsyt111-xe_aud-381243375587:kwd-13279118830:cr-552805620393:sl-:adg-30983744560:dev-c:acc-6530195222:cam-385940440&gclsrc=aw.ds&gad=1&gclid=CjwKCAjwkeqkBhAnEiwA5U-uM0kvzgyzwIVH7Q3URI09yrGZ-p8iecUZxm4H9JavYt9NJaU9y145JEBoCtNEQAvD_BwE
ウェンゲン(上高田),東京都中野区上高田５,11.2,2DK,35.7170983,139.676462,https://suumo.jp/?vos=op0014adwstw099000000zzz_01xmsyt111-xe_aud-381243375587:kwd-13279118830:cr-552805620393:sl-:adg-30983744560:dev-c:acc-6530195222:cam-385940440&gclsrc=aw.ds&gad=1&gclid=CjwKCAjwkeqkBhAnEiwA5U-uM0kvzgyzwIVH7Q3URI09yrGZ-p8iecUZxm4H9JavYt9NJaU9y146JEBoCtNEQAvD_BwE
ウェンゲン(上高田),東京都中野区上高田５,11.2,2DK,35.7170983,139.676462,https://suumo.jp/?vos=op0014adwstw099000000zzz_01xmsyt111-xe_aud-381243375587:kwd-13279118830:cr-552805620393:sl-:adg-30983744560:dev-c:acc-6530195222:cam-385940440&gclsrc=aw.ds&gad=1&gclid=CjwKCAjwkeqkBhAnEiwA5U-uM0kvzgyzwIVH7Q3URI09yrGZ-p8iecUZxm4H9JavYt9NJaU9y147JEBoCtNEQAvD_BwE
ウェンゲン(上高田),東京都中野区上高田５,11.5,2DK,35.7170983,139.676462,https://suumo.jp/?vos=op0014adwstw099000000zzz_01xmsyt111-xe_aud-381243375587:kwd-13279118830:cr-552805620393:sl-:adg-30983744560:dev-c:acc-6530195222:cam-385940440&gclsrc=aw.ds&gad=1&gclid=CjwKCAjwkeqkBhAnEiwA5U-uM0kvzgyzwIVH7Q3URI09yrGZ-p8iecUZxm4H9JavYt9NJaU9y148JEBoCtNEQAvD_BwE
東京メトロ東西線 落合駅 3階建 築6年,東京都中野区東中野４,17,1LDK,35.7092259,139.6853944,https://suumo.jp/?vos=op0014adwstw099000000zzz_01xmsyt111-xe_aud-381243375587:kwd-13279118830:cr-552805620393:sl-:adg-30983744560:dev-c:acc-6530195222:cam-385940440&gclsrc=aw.ds&gad=1&gclid=CjwKCAjwkeqkBhAnEiwA5U-uM0kvzgyzwIVH7Q3URI09yrGZ-p8iecUZxm4H9JavYt9NJaU9y149JEBoCtNEQAvD_BwE
ヒルトップハイツ,東京都中野区東中野５,8.5,1K,35.7084721,139.689223,https://suumo.jp/?vos=op0014adwstw099000000zzz_01xmsyt111-xe_aud-381243375587:kwd-13279118830:cr-552805620393:sl-:adg-30983744560:dev-c:acc-6530195222:cam-385940440&gclsrc=aw.ds&gad=1&gclid=CjwKCAjwkeqkBhAnEiwA5U-uM0kvzgyzwIVH7Q3URI09yrGZ-p8iecUZxm4H9JavYt9NJaU9y150JEBoCtNEQAvD_BwE
東京メトロ東西線 落合駅 2階建 築7年,東京都中野区上高田１,7.5,1K,35.7102195,139.676462,https://suumo.jp/?vos=op0014adwstw099000000zzz_01xmsyt111-xe_aud-381243375587:kwd-13279118830:cr-552805620393:sl-:adg-30983744560:dev-c:acc-6530195222:cam-385940440&gclsrc=aw.ds&gad=1&gclid=CjwKCAjwkeqkBhAnEiwA5U-uM0kvzgyzwIVH7Q3URI09yrGZ-p8iecUZxm4H9JavYt9NJaU9y151JEBoCtNEQAvD_BwE
サンガーデンハイツ戸建,東京都中野区東中野４,20,4LDK,35.7092259,139.6853944,https://suumo.jp/?vos=op0014adwstw099000000zzz_01xmsyt111-xe_aud-381243375587:kwd-13279118830:cr-552805620393:sl-:adg-30983744560:dev-c:acc-6530195222:cam-385940440&gclsrc=aw.ds&gad=1&gclid=CjwKCAjwkeqkBhAnEiwA5U-uM0kvzgyzwIVH7Q3URI09yrGZ-p8iecUZxm4H9JavYt9NJaU9y152JEBoCtNEQAvD_BwE
東京メトロ東西線 落合駅 2階建 築43年,東京都中野区東中野４,20,4LDK,35.7092259,139.6853944,https://suumo.jp/?vos=op0014adwstw099000000zzz_01xmsyt111-xe_aud-381243375587:kwd-13279118830:cr-552805620393:sl-:adg-30983744560:dev-c:acc-6530195222:cam-385940440&gclsrc=aw.ds&gad=1&gclid=CjwKCAjwkeqkBhAnEiwA5U-uM0kvzgyzwIVH7Q3URI09yrGZ-p8iecUZxm4H9JavYt9NJaU9y153JEBoCtNEQAvD_BwE
東中野ハイム（０１２４８５）,東京都中野区東中野５,14.5,3DK,35.7084721,139.689223,https://suumo.jp/?vos=op0014adwstw099000000zzz_01xmsyt111-xe_aud-381243375587:kwd-13279118830:cr-552805620393:sl-:adg-30983744560:dev-c:acc-6530195222:cam-385940440&gclsrc=aw.ds&gad=1&gclid=CjwKCAjwkeqkBhAnEiwA5U-uM0kvzgyzwIVH7Q3URI09yrGZ-p8iecUZxm4H9JavYt9NJaU9y154JEBoCtNEQAvD_BwE
ア－サメイジャ－,東京都中野区東中野３,13,2DK,35.7076863,139.6815661,https://suumo.jp/?vos=op0014adwstw099000000zzz_01xmsyt111-xe_aud-381243375587:kwd-13279118830:cr-552805620393:sl-:adg-30983744560:dev-c:acc-6530195222:cam-385940440&gclsrc=aw.ds&gad=1&gclid=CjwKCAjwkeqkBhAnEiwA5U-uM0kvzgyzwIVH7Q3URI09yrGZ-p8iecUZxm4H9JavYt9NJaU9y155JEBoCtNEQAvD_BwE
カミーノ,東京都中野区東中野４,6.7,1K,35.7092259,139.6853944,https://suumo.jp/?vos=op0014adwstw099000000zzz_01xmsyt111-xe_aud-381243375587:kwd-13279118830:cr-552805620393:sl-:adg-30983744560:dev-c:acc-6530195222:cam-385940440&gclsrc=aw.ds&gad=1&gclid=CjwKCAjwkeqkBhAnEiwA5U-uM0kvzgyzwIVH7Q3URI09yrGZ-p8iecUZxm4H9JavYt9NJaU9y156JEBoCtNEQAvD_BwE
カミーノ,東京都中野区東中野４,6.9,1K,35.7092259,139.6853944,https://suumo.jp/?vos=op0014adwstw099000000zzz_01xmsyt111-xe_aud-381243375587:kwd-13279118830:cr-552805620393:sl-:adg-30983744560:dev-c:acc-6530195222:cam-385940440&gclsrc=aw.ds&gad=1&gclid=CjwKCAjwkeqkBhAnEiwA5U-uM0kvzgyzwIVH7Q3URI09yrGZ-p8iecUZxm4H9JavYt9NJaU9y157JEBoCtNEQAvD_BwE
東京メトロ東西線 落合駅 3階建 築18年,東京都中野区東中野４,6.9,1K,35.7092259,139.6853944,https://suumo.jp/?vos=op0014adwstw099000000zzz_01xmsyt111-xe_aud-381243375587:kwd-13279118830:cr-552805620393:sl-:adg-30983744560:dev-c:acc-6530195222:cam-385940440&gclsrc=aw.ds&gad=1&gclid=CjwKCAjwkeqkBhAnEiwA5U-uM0kvzgyzwIVH7Q3URI09yrGZ-p8iecUZxm4H9JavYt9NJaU9y158JEBoCtNEQAvD_BwE
アドリアーノ,東京都中野区東中野４,11.3,1DK,35.7092259,139.6853944,https://suumo.jp/?vos=op0014adwstw099000000zzz_01xmsyt111-xe_aud-381243375587:kwd-13279118830:cr-552805620393:sl-:adg-30983744560:dev-c:acc-6530195222:cam-385940440&gclsrc=aw.ds&gad=1&gclid=CjwKCAjwkeqkBhAnEiwA5U-uM0kvzgyzwIVH7Q3URI09yrGZ-p8iecUZxm4H9JavYt9NJaU9y159JEBoCtNEQAvD_BwE
東京メトロ東西線 落合駅 8階建 築29年,東京都中野区東中野５,6.2,1K,35.7084721,139.689223,https://suumo.jp/?vos=op0014adwstw099000000zzz_01xmsyt111-xe_aud-381243375587:kwd-13279118830:cr-552805620393:sl-:adg-30983744560:dev-c:acc-6530195222:cam-385940440&gclsrc=aw.ds&gad=1&gclid=CjwKCAjwkeqkBhAnEiwA5U-uM0kvzgyzwIVH7Q3URI09yrGZ-p8iecUZxm4H9JavYt9NJaU9y160JEBoCtNEQAvD_BwE
フェリスピレー,東京都中野区上高田３,5.4,ワンルーム,35.7139371,139.6735912,https://suumo.jp/?vos=op0014adwstw099000000zzz_01xmsyt111-xe_aud-381243375587:kwd-13279118830:cr-552805620393:sl-:adg-30983744560:dev-c:acc-6530195222:cam-385940440&gclsrc=aw.ds&gad=1&gclid=CjwKCAjwkeqkBhAnEiwA5U-uM0kvzgyzwIVH7Q3URI09yrGZ-p8iecUZxm4H9JavYt9NJaU9y161JEBoCtNEQAvD_BwE
フェリスピレー,東京都中野区上高田３,5.5,ワンルーム,35.7139371,139.6735912,https://suumo.jp/?vos=op0014adwstw099000000zzz_01xmsyt111-xe_aud-381243375587:kwd-13279118830:cr-552805620393:sl-:adg-30983744560:dev-c:acc-6530195222:cam-385940440&gclsrc=aw.ds&gad=1&gclid=CjwKCAjwkeqkBhAnEiwA5U-uM0kvzgyzwIVH7Q3URI09yrGZ-p8iecUZxm4H9JavYt9NJaU9y162JEBoCtNEQAvD_BwE
東京メトロ東西線 落合駅 14階建 築14年,東京都中野区東中野５,10.5,ワンルーム,35.7084721,139.689223,https://suumo.jp/?vos=op0014adwstw099000000zzz_01xmsyt111-xe_aud-381243375587:kwd-13279118830:cr-552805620393:sl-:adg-30983744560:dev-c:acc-6530195222:cam-385940440&gclsrc=aw.ds&gad=1&gclid=CjwKCAjwkeqkBhAnEiwA5U-uM0kvzgyzwIVH7Q3URI09yrGZ-p8iecUZxm4H9JavYt9NJaU9y163JEBoCtNEQAvD_BwE
ルームズ東中野,東京都中野区東中野１,5.5,ワンルーム,35.7034927,139.6853944,https://suumo.jp/?vos=op0014adwstw099000000zzz_01xmsyt111-xe_aud-381243375587:kwd-13279118830:cr-552805620393:sl-:adg-30983744560:dev-c:acc-6530195222:cam-385940440&gclsrc=aw.ds&gad=1&gclid=CjwKCAjwkeqkBhAnEiwA5U-uM0kvzgyzwIVH7Q3URI09yrGZ-p8iecUZxm4H9JavYt9NJaU9y164JEBoCtNEQAvD_BwE
ルームズ東中野,東京都中野区東中野１,5.5,ワンルーム,35.7034927,139.6853944,https://suumo.jp/?vos=op0014adwstw099000000zzz_01xmsyt111-xe_aud-381243375587:kwd-13279118830:cr-552805620393:sl-:adg-30983744560:dev-c:acc-6530195222:cam-385940440&gclsrc=aw.ds&gad=1&gclid=CjwKCAjwkeqkBhAnEiwA5U-uM0kvzgyzwIVH7Q3URI09yrGZ-p8iecUZxm4H9JavYt9NJaU9y165JEBoCtNEQAvD_BwE
ルームズ東中野,東京都中野区東中野１,6.6,ワンルーム,35.7034927,139.6853944,https://suumo.jp/?vos=op0014adwstw099000000zzz_01xmsyt111-xe_aud-381243375587:kwd-13279118830:cr-552805620393:sl-:adg-30983744560:dev-c:acc-6530195222:cam-385940440&gclsrc=aw.ds&gad=1&gclid=CjwKCAjwkeqkBhAnEiwA5U-uM0kvzgyzwIVH7Q3URI09yrGZ-p8iecUZxm4H9JavYt9NJaU9y166JEBoCtNEQAvD_BwE
ルームズ東中野,東京都中野区東中野１,6.7,ワンルーム,35.7034927,139.6853944,https://suumo.jp/?vos=op0014adwstw099000000zzz_01xmsyt111-xe_aud-381243375587:kwd-13279118830:cr-552805620393:sl-:adg-30983744560:dev-c:acc-6530195222:cam-385940440&gclsrc=aw.ds&gad=1&gclid=CjwKCAjwkeqkBhAnEiwA5U-uM0kvzgyzwIVH7Q3URI09yrGZ-p8iecUZxm4H9JavYt9NJaU9y167JEBoCtNEQAvD_BwE
上高田1丁目,東京都中野区上高田１,5.3,ワンルーム,35.7102195,139.676462,https://suumo.jp/?vos=op0014adwstw099000000zzz_01xmsyt111-xe_aud-381243375587:kwd-13279118830:cr-552805620393:sl-:adg-30983744560:dev-c:acc-6530195222:cam-385940440&gclsrc=aw.ds&gad=1&gclid=CjwKCAjwkeqkBhAnEiwA5U-uM0kvzgyzwIVH7Q3URI09yrGZ-p8iecUZxm4H9JavYt9NJaU9y168JEBoCtNEQAvD_BwE
アイリスコ－ト,東京都中野区上高田４,6.2,1K,35.7141723,139.677738,https://suumo.jp/?vos=op0014adwstw099000000zzz_01xmsyt111-xe_aud-381243375587:kwd-13279118830:cr-552805620393:sl-:adg-30983744560:dev-c:acc-6530195222:cam-385940440&gclsrc=aw.ds&gad=1&gclid=CjwKCAjwkeqkBhAnEiwA5U-uM0kvzgyzwIVH7Q3URI09yrGZ-p8iecUZxm4H9JavYt9NJaU9y169JEBoCtNEQAvD_BwE
Ｋフラット,東京都中野区東中野５,6.5,1K,35.7084721,139.689223,https://suumo.jp/?vos=op0014adwstw099000000zzz_01xmsyt111-xe_aud-381243375587:kwd-13279118830:cr-552805620393:sl-:adg-30983744560:dev-c:acc-6530195222:cam-385940440&gclsrc=aw.ds&gad=1&gclid=CjwKCAjwkeqkBhAnEiwA5U-uM0kvzgyzwIVH7Q3URI09yrGZ-p8iecUZxm4H9JavYt9NJaU9y170JEBoCtNEQAvD_BwE
ハーモニーテラス中野II,東京都中野区中野６,6.15,ワンルーム,35.7074132,139.6751861,https://suumo.jp/?vos=op0014adwstw099000000zzz_01xmsyt111-xe_aud-381243375587:kwd-13279118830:cr-552805620393:sl-:adg-30983744560:dev-c:acc-6530195222:cam-385940440&gclsrc=aw.ds&gad=1&gclid=CjwKCAjwkeqkBhAnEiwA5U-uM0kvzgyzwIVH7Q3URI09yrGZ-p8iecUZxm4H9JavYt9NJaU9y171JEBoCtNEQAvD_BwE
クレール落合,東京都中野区東中野５,6.1,1K,35.7084721,139.689223,https://suumo.jp/?vos=op0014adwstw099000000zzz_01xmsyt111-xe_aud-381243375587:kwd-13279118830:cr-552805620393:sl-:adg-30983744560:dev-c:acc-6530195222:cam-385940440&gclsrc=aw.ds&gad=1&gclid=CjwKCAjwkeqkBhAnEiwA5U-uM0kvzgyzwIVH7Q3URI09yrGZ-p8iecUZxm4H9JavYt9NJaU9y172JEBoCtNEQAvD_BwE
アーバンプレイス落合II,東京都中野区上高田１,5.3,ワンルーム,35.7102195,139.676462,https://suumo.jp/?vos=op0014adwstw099000000zzz_01xmsyt111-xe_aud-381243375587:kwd-13279118830:cr-552805620393:sl-:adg-30983744560:dev-c:acc-6530195222:cam-385940440&gclsrc=aw.ds&gad=1&gclid=CjwKCAjwkeqkBhAnEiwA5U-uM0kvzgyzwIVH7Q3URI09yrGZ-p8iecUZxm4H9JavYt9NJaU9y173JEBoCtNEQAvD_BwE
アイリスコ－トＣ棟,東京都中野区上高田４,5.5,1K,35.7141723,139.677738,https://suumo.jp/?vos=op0014adwstw099000000zzz_01xmsyt111-xe_aud-381243375587:kwd-13279118830:cr-552805620393:sl-:adg-30983744560:dev-c:acc-6530195222:cam-385940440&gclsrc=aw.ds&gad=1&gclid=CjwKCAjwkeqkBhAnEiwA5U-uM0kvzgyzwIVH7Q3URI09yrGZ-p8iecUZxm4H9JavYt9NJaU9y174JEBoCtNEQAvD_BwE
アイリスコ－トＣ棟,東京都中野区上高田４,5.5,1K,35.7141723,139.677738,https://suumo.jp/?vos=op0014adwstw099000000zzz_01xmsyt111-xe_aud-381243375587:kwd-13279118830:cr-552805620393:sl-:adg-30983744560:dev-c:acc-6530195222:cam-385940440&gclsrc=aw.ds&gad=1&gclid=CjwKCAjwkeqkBhAnEiwA5U-uM0kvzgyzwIVH7Q3URI09yrGZ-p8iecUZxm4H9JavYt9NJaU9y175JEBoCtNEQAvD_BwE
東京メトロ東西線 落合駅 8階建 築47年,東京都中野区東中野４,14.7,1LDK,35.7092259,139.6853944,https://suumo.jp/?vos=op0014adwstw099000000zzz_01xmsyt111-xe_aud-381243375587:kwd-13279118830:cr-552805620393:sl-:adg-30983744560:dev-c:acc-6530195222:cam-385940440&gclsrc=aw.ds&gad=1&gclid=CjwKCAjwkeqkBhAnEiwA5U-uM0kvzgyzwIVH7Q3URI09yrGZ-p8iecUZxm4H9JavYt9NJaU9y176JEBoCtNEQAvD_BwE
東京メトロ東西線 落合駅 2階建 築9年,東京都中野区上高田１,6.1,ワンルーム,35.7102195,139.676462,https://suumo.jp/?vos=op0014adwstw099000000zzz_01xmsyt111-xe_aud-381243375587:kwd-13279118830:cr-552805620393:sl-:adg-30983744560:dev-c:acc-6530195222:cam-385940440&gclsrc=aw.ds&gad=1&gclid=CjwKCAjwkeqkBhAnEiwA5U-uM0kvzgyzwIVH7Q3URI09yrGZ-p8iecUZxm4H9JavYt9NJaU9y177JEBoCtNEQAvD_BwE
東京メトロ東西線 落合駅 2階建 築42年,東京都中野区東中野３,7.2,1DK,35.7076863,139.6815661,https://suumo.jp/?vos=op0014adwstw099000000zzz_01xmsyt111-xe_aud-381243375587:kwd-13279118830:cr-552805620393:sl-:adg-30983744560:dev-c:acc-6530195222:cam-385940440&gclsrc=aw.ds&gad=1&gclid=CjwKCAjwkeqkBhAnEiwA5U-uM0kvzgyzwIVH7Q3URI09yrGZ-p8iecUZxm4H9JavYt9NJaU9y178JEBoCtNEQAvD_BwE
コーポ加藤,東京都中野区東中野３,7.2,1DK,35.7076863,139.6815661,https://suumo.jp/?vos=op0014adwstw099000000zzz_01xmsyt111-xe_aud-381243375587:kwd-13279118830:cr-552805620393:sl-:adg-30983744560:dev-c:acc-6530195222:cam-385940440&gclsrc=aw.ds&gad=1&gclid=CjwKCAjwkeqkBhAnEiwA5U-uM0kvzgyzwIVH7Q3URI09yrGZ-p8iecUZxm4H9JavYt9NJaU9y179JEBoCtNEQAvD_BwE
松田ビル,東京都中野区上高田１,5.3,1K,35.7102195,139.676462,https://suumo.jp/?vos=op0014adwstw099000000zzz_01xmsyt111-xe_aud-381243375587:kwd-13279118830:cr-552805620393:sl-:adg-30983744560:dev-c:acc-6530195222:cam-385940440&gclsrc=aw.ds&gad=1&gclid=CjwKCAjwkeqkBhAnEiwA5U-uM0kvzgyzwIVH7Q3URI09yrGZ-p8iecUZxm4H9JavYt9NJaU9y180JEBoCtNEQAvD_BwE
松田ビル,東京都中野区上高田１,5.5,1K,35.7102195,139.676462,https://suumo.jp/?vos=op0014adwstw099000000zzz_01xmsyt111-xe_aud-381243375587:kwd-13279118830:cr-552805620393:sl-:adg-30983744560:dev-c:acc-6530195222:cam-385940440&gclsrc=aw.ds&gad=1&gclid=CjwKCAjwkeqkBhAnEiwA5U-uM0kvzgyzwIVH7Q3URI09yrGZ-p8iecUZxm4H9JavYt9NJaU9y181JEBoCtNEQAvD_BwE
松田ビル,東京都中野区上高田１,6.8,1K,35.7102195,139.676462,https://suumo.jp/?vos=op0014adwstw099000000zzz_01xmsyt111-xe_aud-381243375587:kwd-13279118830:cr-552805620393:sl-:adg-30983744560:dev-c:acc-6530195222:cam-385940440&gclsrc=aw.ds&gad=1&gclid=CjwKCAjwkeqkBhAnEiwA5U-uM0kvzgyzwIVH7Q3URI09yrGZ-p8iecUZxm4H9JavYt9NJaU9y182JEBoCtNEQAvD_BwE
東京メトロ東西線 落合駅 2階建 築64年,東京都中野区東中野５,7,1DK,35.7084721,139.689223,https://suumo.jp/?vos=op0014adwstw099000000zzz_01xmsyt111-xe_aud-381243375587:kwd-13279118830:cr-552805620393:sl-:adg-30983744560:dev-c:acc-6530195222:cam-385940440&gclsrc=aw.ds&gad=1&gclid=CjwKCAjwkeqkBhAnEiwA5U-uM0kvzgyzwIVH7Q3URI09yrGZ-p8iecUZxm4H9JavYt9NJaU9y183JEBoCtNEQAvD_BwE
東京メトロ東西線 落合駅 2階建 築37年,東京都中野区東中野５,6,1K,35.7084721,139.689223,https://suumo.jp/?vos=op0014adwstw099000000zzz_01xmsyt111-xe_aud-381243375587:kwd-13279118830:cr-552805620393:sl-:adg-30983744560:dev-c:acc-6530195222:cam-385940440&gclsrc=aw.ds&gad=1&gclid=CjwKCAjwkeqkBhAnEiwA5U-uM0kvzgyzwIVH7Q3URI09yrGZ-p8iecUZxm4H9JavYt9NJaU9y184JEBoCtNEQAvD_BwE
東京メトロ東西線 落合駅 2階建 築32年,東京都中野区東中野４,6.5,1K,35.7092259,139.6853944,https://suumo.jp/?vos=op0014adwstw099000000zzz_01xmsyt111-xe_aud-381243375587:kwd-13279118830:cr-552805620393:sl-:adg-30983744560:dev-c:acc-6530195222:cam-385940440&gclsrc=aw.ds&gad=1&gclid=CjwKCAjwkeqkBhAnEiwA5U-uM0kvzgyzwIVH7Q3URI09yrGZ-p8iecUZxm4H9JavYt9NJaU9y185JEBoCtNEQAvD_BwE
東京メトロ東西線 落合駅 地下1地上2階建 築36年,東京都中野区上高田１,6,1K,35.7102195,139.676462,https://suumo.jp/?vos=op0014adwstw099000000zzz_01xmsyt111-xe_aud-381243375587:kwd-13279118830:cr-552805620393:sl-:adg-30983744560:dev-c:acc-6530195222:cam-385940440&gclsrc=aw.ds&gad=1&gclid=CjwKCAjwkeqkBhAnEiwA5U-uM0kvzgyzwIVH7Q3URI09yrGZ-p8iecUZxm4H9JavYt9NJaU9y186JEBoCtNEQAvD_BwE
レオパレスボストンハウスIII,東京都中野区東中野４,5.9,1K,35.7092259,139.6853944,https://suumo.jp/?vos=op0014adwstw099000000zzz_01xmsyt111-xe_aud-381243375587:kwd-13279118830:cr-552805620393:sl-:adg-30983744560:dev-c:acc-6530195222:cam-385940440&gclsrc=aw.ds&gad=1&gclid=CjwKCAjwkeqkBhAnEiwA5U-uM0kvzgyzwIVH7Q3URI09yrGZ-p8iecUZxm4H9JavYt9NJaU9y187JEBoCtNEQAvD_BwE
田中アパートメント,東京都中野区東中野３,5.9,1K,35.7076863,139.6815661,https://suumo.jp/?vos=op0014adwstw099000000zzz_01xmsyt111-xe_aud-381243375587:kwd-13279118830:cr-552805620393:sl-:adg-30983744560:dev-c:acc-6530195222:cam-385940440&gclsrc=aw.ds&gad=1&gclid=CjwKCAjwkeqkBhAnEiwA5U-uM0kvzgyzwIVH7Q3URI09yrGZ-p8iecUZxm4H9JavYt9NJaU9y188JEBoCtNEQAvD_BwE
田中アパートメント,東京都中野区東中野３,6.4,1K,35.7076863,139.6815661,https://suumo.jp/?vos=op0014adwstw099000000zzz_01xmsyt111-xe_aud-381243375587:kwd-13279118830:cr-552805620393:sl-:adg-30983744560:dev-c:acc-6530195222:cam-385940440&gclsrc=aw.ds&gad=1&gclid=CjwKCAjwkeqkBhAnEiwA5U-uM0kvzgyzwIVH7Q3URI09yrGZ-p8iecUZxm4H9JavYt9NJaU9y189JEBoCtNEQAvD_BwE
メゾンタナカ,東京都中野区上高田４,5.5,ワンルーム,35.7141723,139.677738,https://suumo.jp/?vos=op0014adwstw099000000zzz_01xmsyt111-xe_aud-381243375587:kwd-13279118830:cr-552805620393:sl-:adg-30983744560:dev-c:acc-6530195222:cam-385940440&gclsrc=aw.ds&gad=1&gclid=CjwKCAjwkeqkBhAnEiwA5U-uM0kvzgyzwIVH7Q3URI09yrGZ-p8iecUZxm4H9JavYt9NJaU9y190JEBoCtNEQAvD_BwE
メゾン青島,東京都中野区上高田１,6,1K,35.7102195,139.676462,https://suumo.jp/?vos=op0014adwstw099000000zzz_01xmsyt111-xe_aud-381243375587:kwd-13279118830:cr-552805620393:sl-:adg-30983744560:dev-c:acc-6530195222:cam-385940440&gclsrc=aw.ds&gad=1&gclid=CjwKCAjwkeqkBhAnEiwA5U-uM0kvzgyzwIVH7Q3URI09yrGZ-p8iecUZxm4H9JavYt9NJaU9y191JEBoCtNEQAvD_BwE
